subject,topic,topic_subject_label,topic_grade,subtopic,learning_objective,learning_objective_code,is_current_version,question_question_type,question_lifecycle_status,question_retired_at,question_difficulty_band,question_difficulty_rating,question_bloom_level,question_usage_type,question_keywords,question_created_at,question_updated_at,question_grade_level,question_input_type,version_version_number,version_prompt,version_options,version_correct_answer,version_model_answer,version_explanation,version_payload,version_time_allocated_ms,version_created_at
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,3.0,evaluate,diagnostic,[],2026-05-21T11:18:07.893Z,2026-05-21T11:18:08.066Z,grade 1,,1,Decide which claim about 14 + 28 = 51 is true when the digit-sum trick and real adding are both used.,"[{""text"":""The check agrees, but the real sum is 42, so 51 is wrong."",""correct"":true},{""text"":""The check does not agree, and the real sum is 42."",""correct"":false},{""text"":""The check agrees, and 51 is correct."",""correct"":false},{""text"":""The check does not agree, but 51 is still the real sum."",""correct"":false}]","The check agrees, but the real sum is 42, so 51 is wrong.",,"Find the digit sums first. For 14 + 28, add 1 + 4 + 2 + 8 = 15, then 1 + 5 = 6. For 51, add 5 + 1 = 6. So the digit-sum check agrees. But real addition gives 14 + 28 = 42, not 51. That means 51 is wrong even though the check matches. So the true claim is: the check agrees, but the real sum is 42, so 51 is wrong.","{""focus"":""evaluate_a_claim"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q197"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:07.930Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,3.0,analyze,diagnostic,[],2026-05-21T11:18:07.895Z,2026-05-21T11:18:08.067Z,grade 1,,1,Compare these two answers for 57 + 18. One answer is 75. The other answer is 84. Choose the answer that passes the digit-sum check and is also the true total.,"[{""text"":""75"",""correct"":true},{""text"":""84"",""correct"":false},{""text"":""Both 75 and 84"",""correct"":false},{""text"":""Neither 75 nor 84"",""correct"":false}]",75,,"Fantastic! 57 + 18 = 75. The left side digit sum is 5+7+1+8=21, then 3. The answer 75 has 7+5=12, then 3. So 75 is the winner.","{""focus"":""compare_methods"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q199"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:07.936Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,4.0,analyze,diagnostic,[],2026-05-21T11:18:07.918Z,2026-05-21T11:18:08.099Z,grade 1,,1,Look at the two results for 54 + 18. One toy box card says 72. Another says 63. Choose the answer that is right and also passes the digit sum check.,"[{""text"":""72 is right and it passes the check."",""correct"":true},{""text"":""63 is right and it passes the check."",""correct"":false},{""text"":""Both pass, so both are right."",""correct"":false},{""text"":""Neither passes, so a new answer is needed."",""correct"":false}]",72 is right and it passes the check.,,"Great comparing! 54 + 18 = 72. Digit sums: 54 gives 9, 18 gives 9, and 9 + 9 = 18 then 9. The answer 72 gives 9, so 72 is the good one.","{""focus"":""compare_methods"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q174"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:08.062Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T11:18:07.917Z,2026-05-21T11:18:08.165Z,grade 1,,1,Choose the line that uses the digit sum check for this candy sum: 14 + 23 = 37.,"[{""text"":""4 + 5 = 10, and 3 + 7 = 10"",""correct"":false},{""text"":""5 + 5 = 10, and 3 + 7 = 10"",""correct"":true},{""text"":""1 + 4 = 5, and 2 + 3 = 5, so the answer must be 5"",""correct"":false},{""text"":""1 + 2 = 3, and 7 stays 7"",""correct"":false}]","5 + 5 = 10, and 3 + 7 = 10",,"Great job! For 14, the digit sum is 1 + 4 = 5. For 23, it is 2 + 3 = 5. Then 5 + 5 = 10. The answer 37 also has digit sum 3 + 7 = 10, so the check matches.","{""focus"":""digit sum check for an addition sentence"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q10"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:08.064Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,5.0,create,diagnostic,[],2026-05-21T11:18:07.921Z,2026-05-21T11:18:08.163Z,grade 1,,1,"Choose the equation that matches this digit sum check in a marble game: the first addend has digit sum 6, the second addend has digit sum 8, the total has digit sum 5, and the addition is true.","[{""text"":""24 + 35 = 59"",""correct"":false},{""text"":""42 + 26 = 68"",""correct"":false},{""text"":""33 + 26 = 59"",""correct"":true},{""text"":""15 + 35 = 50"",""correct"":false}]",33 + 26 = 59,,"Lovely work! 33 gives 6, 26 gives 8, and 59 gives 5. Also, 33 + 26 really is 59. That fits all the clues.","{""focus"":""reverse_reasoning"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q175"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:08.066Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,5.0,analyze,diagnostic,[],2026-05-21T11:18:07.930Z,2026-05-21T11:18:08.165Z,grade 1,,1,"Compare the two checks for 37 + 25 = 62. One method adds 3+7=10 then 1, 2+5=7, and 6+2=8. Another method says 37 gives 10 and stops there. Choose the best judgment.","[{""text"":""The first method is right because it keeps reducing to one digit before comparing."",""correct"":true},{""text"":""The second method is right because 10 is already small."",""correct"":false},{""text"":""Both methods are right because 10 and 1 mean the same thing here."",""correct"":false},{""text"":""Both methods are wrong because digit sums cannot check addition."",""correct"":false}]",The first method is right because it keeps reducing to one digit before comparing.,,"Great thinking! In this check, you keep adding digits until one digit is left. So 37 gives 1, not 10. That makes the first method the correct one.","{""focus"":""compare_methods"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q179"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:08.067Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,4.0,analyze,diagnostic,[],2026-05-21T11:18:08.060Z,2026-05-21T11:18:08.169Z,grade 1,,1,Choose the method that correctly solves this snack check: 44 + 29 = 73.,"[{""text"":""Real addition gives 73. Then 44 gives 8, 29 gives 2, and 8 + 2 = 10 then 1. The answer 73 gives 1, so the check says yes."",""correct"":true},{""text"":""Real addition gives 73. Then 44 gives 44, 29 gives 29, so the check says yes."",""correct"":false},{""text"":""Because 7+3=10, the answer must be wrong."",""correct"":false},{""text"":""Use only 4+4+2+9+7+3 to get 29, so the check says no."",""correct"":false}]","Real addition gives 73. Then 44 gives 8, 29 gives 2, and 8 + 2 = 10 then 1. The answer 73 gives 1, so the check says yes.",,"You got it! 44 + 29 really is 73. The digit sums are 8 and 2, and 8 + 2 = 10 then 1. The answer 73 also gives 1.","{""focus"":""compare_methods"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q180"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:08.100Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,4.0,analyze,diagnostic,[],2026-05-21T11:18:08.065Z,2026-05-21T11:18:08.244Z,grade 1,,1,Look at the two totals for 28 + 35 in a game of stars. One answer is 63. The other answer is 64. Choose the better answer after adding and checking with digit sums.,"[{""text"":""63, because it is the true total and its digit sum matches the left side."",""correct"":true},{""text"":""64, because it is one more and feels safer."",""correct"":false},{""text"":""Both, because 63 and 64 are close."",""correct"":false},{""text"":""Neither, because digit sums are only for subtraction."",""correct"":false}]","63, because it is the true total and its digit sum matches the left side.",,"Awesome! 28 + 35 = 63. Digit sums: 28 gives 1, 35 gives 8, and 1 + 8 = 9. The answer 63 gives 9, so 63 is best.","{""focus"":""compare_methods"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q184"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:08.166Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,4.0,evaluate,diagnostic,[],2026-05-21T11:18:08.098Z,2026-05-21T11:18:08.246Z,grade 1,,1,A little duck has 57 peas and gets 26 more. A card says 74 peas. Choose the best answer using real addition and the digit sum trick.,"[{""text"":""The card is right because 57 + 26 = 74."",""correct"":false},{""text"":""The card is wrong. The real total is 83, and the digit sum check still matches 74, so the check alone is not enough."",""correct"":true},{""text"":""The card is wrong because 74 is too big."",""correct"":false},{""text"":""The card is right because 7+4=11."",""correct"":false}]","The card is wrong. The real total is 83, and the digit sum check still matches 74, so the check alone is not enough.",,"Smart work! 57 + 26 = 83, not 74. But both 83 and 74 have digit sum 2, so the check matches. That shows the trick helps check, but real addition is still important.","{""focus"":""evaluate_a_claim"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q188"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:08.167Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,5.0,create,diagnostic,[],2026-05-21T11:18:08.099Z,2026-05-21T11:18:08.247Z,grade 1,,1,"Choose the equation that matches this check with crayons: one addend has digit sum 7, the other has digit sum 5, the total has digit sum 3, and the addition must be true.","[{""text"":""34 + 14 = 48"",""correct"":false},{""text"":""25 + 14 = 39"",""correct"":true},{""text"":""16 + 23 = 39"",""correct"":false},{""text"":""43 + 20 = 63"",""correct"":false}]",25 + 14 = 39,,"Great matching! 25 gives 7, 14 gives 5, and 39 gives 3. Also, 25 + 14 really equals 39.","{""focus"":""reverse_reasoning"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q185"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:08.168Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,4.0,analyze,diagnostic,[],2026-05-21T11:18:08.160Z,2026-05-21T11:18:08.249Z,grade 1,,1,Choose the method that correctly uses digit sums to check 59 + 13 = 72 in a toy train game.,"[{""text"":""59 gives 5, 13 gives 4, and 72 gives 9, so it fails."",""correct"":false},{""text"":""59 gives 14 then 5, 13 gives 4, and 72 gives 9, so it fails."",""correct"":false},{""text"":""59 gives 5, 13 gives 3, and 72 gives 7, so it works."",""correct"":false},{""text"":""59 gives 5+9=14 then 5, 13 gives 1+3=4, and 5+4=9. The answer 72 gives 7+2=9, so it checks."",""correct"":true}]","59 gives 5+9=14 then 5, 13 gives 1+3=4, and 5+4=9. The answer 72 gives 7+2=9, so it checks.",,"Excellent checking! 59 gives 5, 13 gives 4, and together they make 9. The answer 72 also gives 9, so the method in the last choice is correct.","{""focus"":""compare_methods"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q190"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:08.195Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,5.0,create,diagnostic,[],2026-05-21T11:18:08.162Z,2026-05-21T11:18:08.248Z,grade 1,,1,"Choose the equation that matches this clue from a snack shop: one addend has digit sum 9, the other has digit sum 4, the total has digit sum 4, and the sum is true.","[{""text"":""45 + 13 = 58"",""correct"":false},{""text"":""36 + 13 = 49"",""correct"":true},{""text"":""27 + 13 = 40"",""correct"":false},{""text"":""54 + 22 = 76"",""correct"":false}]",36 + 13 = 49,,"You spotted it! 36 gives 9, 13 gives 4, and 49 gives 4. Also, 36 + 13 really equals 49.","{""focus"":""reverse_reasoning"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q195"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:08.196Z
math,Vedic Mathematics,math,grade 1,Mental Addition Tricks,Explain and apply a Vedic shortcut to check sums,T395.S1.L2,true,mcq,active,,hard,4.0,analyze,diagnostic,[],2026-05-21T11:18:08.163Z,2026-05-21T11:18:08.248Z,grade 1,,1,Choose the method that correctly solves this bead check: 27 + 46 = 73.,"[{""text"":""Add first: 27 + 46 = 73. Then check: 27 gives 9, 46 gives 1, and 9 + 1 = 10 then 1. The answer 73 gives 1, so it works."",""correct"":true},{""text"":""Add first: 27 + 46 = 73. Then check: 27 gives 9, 46 gives 10, so stop there."",""correct"":false},{""text"":""Check only the answer: 7+3=10, so the sum must be wrong."",""correct"":false},{""text"":""Add first: 27 + 46 = 63 because 2+4=6 and 7+6=13."",""correct"":false}]","Add first: 27 + 46 = 73. Then check: 27 gives 9, 46 gives 1, and 9 + 1 = 10 then 1. The answer 73 gives 1, so it works.",,"Nice careful work! The first method is correct. 27 gives 9, 46 gives 1, and together they make 1. The answer 73 also gives 1, so the check says yes.","{""focus"":""find_the_error"",""grade"":1,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Mental Addition Tricks"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q200"",""learning_objective"":""Students can explain and apply a Vedic shortcut to check sums""}",,2026-05-21T11:18:08.197Z
